0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.00433349609375,-0.00421142578125
-0.00714111328125,-0.00244140625
-0.0089111328125,-0.012451171875
-0.0206604003906,-0.0234680175781
0.0244140625,0.0288391113281
-0.00509643554688,-0.00393676757812
-0.0768737792969,-0.0781860351562
0.000885009765625,-0.0009765625
-0.0304870605469,-0.03125
0.005615234375,0.0059814453125
0.0335083007812,0.0277099609375
-0.0254211425781,-0.0171508789062
-0.0343322753906,-0.0368347167969
-0.00808715820312,-0.00927734375
0.00555419921875,0.00595092773438
0.025634765625,0.0264282226562
0.0432434082031,0.0442810058594
0.0106506347656,0.0098876953125
0.0384521484375,0.0377807617188
0.022216796875,0.0216979980469
-0.0266723632812,-0.026123046875
-0.0249328613281,-0.0249328613281
-0.0194702148438,-0.0194702148438
0.142791748047,0.142791748047
-0.04150390625,-0.04150390625
0.140502929688,0.140502929688
0.0185241699219,0.0130310058594
-0.0296630859375,-0.0255126953125
-0.0228271484375,-0.0218200683594
0.0522766113281,0.0533752441406
0.04931640625,0.0425720214844
-0.0436096191406,-0.043212890625
0.0392761230469,0.0442504882812
-0.149871826172,-0.15087890625
-0.165588378906,-0.166473388672
0.0315856933594,0.0318603515625
-0.0411071777344,-0.0360107421875
-0.130401611328,-0.129486083984
0.0045166015625,0.00747680664062
0.0662841796875,0.0559387207031
0.039306640625,0.03857421875
0.07763671875,0.0776672363281
0.0513610839844,0.0509643554688
-0.0110473632812,-0.0110473632812
0.0271301269531,0.0269775390625
-0.0139465332031,-0.0134582519531
0.013671875,0.0126647949219
0.0188293457031,0.0188293457031
-0.0245971679688,-0.0245971679688
0.210479736328,0.225860595703
-0.0175170898438,-0.0175170898438
0.107330322266,0.107330322266
0.0531005859375,0.05029296875
-0.00961303710938,-0.00750732421875
0.122802734375,0.124633789062
0.122528076172,0.123596191406
0.00277709960938,-0.000640869140625
0.0313415527344,0.0270080566406
0.0453186035156,0.0449829101562
-0.00262451171875,0.00079345703125
-0.110595703125,-0.105285644531
-0.1123046875,-0.1123046875
0.210205078125,0.199005126953
0.0628967285156,0.0622253417969
-0.0660705566406,-0.0660705566406
0.0627746582031,0.0623779296875
0.0397338867188,0.0402221679688
0.0426635742188,0.0431213378906
